,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,cat
10,2016-17 Upper Deck Black Rookie Trademarks Relics Premium #RTR-AM Auston Matthews Patch Rookie Card (#02/10) – BGS Authentic/Altered,26,0,https://goldin.co/item/2016-17-upper-deck-black-rtr-am-auston-matthews-patch-rookie-card-02-1atgvq,$240 ,Fri,3/17/2023,0,3:15,AM,"Encapsulated and assessed ""Authentic/Altered"" by BGS (0015251828). Rookie Card. Toronto Maple Leafs center Auston Matthews appears on this exciting Upper Deck Black Rookie Trademarks Relics Premium debut-year collectible. A multicolored event-used memorabilia patch highlights the cardfront presentation. Matthews is perhaps the most prolific goalscorer in hockey—he has scored at least 34 goals in each of six full NHL seasons, claiming the Maurice ""Rocket"" Richard Trophy in both 2020-21 and 2021-22 as the league's top goalscorer. Matthews scored four goals in his debut game in 2016-17, finishing the season as the first rookie to net 40 goals since Alexander Ovechkin in 2005-06. In 2021-22, the American center added some significant hardware to his trophy cabinet, taking home both the Hart Memorial Trophy as the league's MVP, and the prestigious Ted Lindsay Award. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""02/10."" The card displays a mildly circulated manner of appearance. ",4
11,1933-34 V129 Anonymous Hockey Stars #37 Eddie Shore - PSA EX-MT 6,49,0,https://goldin.co/item/1933-v129-anonymous-37-eddie-shore-psa-ex-mt-6b7hos,"$6,240 ",Thu,5/18/2023,0,5:08,AM,"Graded EX-MT 6 by PSA (63554478). Hall of Famer, in a rare Rookie Card depiction. Among a meager total of only 18 examples of this vintage commemorative reflected in PSA's census reporting, just two specimens have been confirmed at this tier with a mere two graded higher. This extraordinary collectible, depicting a recently activated young superstar during hockey's Golden Age, is nearly priceless in its character. The black and white, posed full-length likeness of its subject dominates the card's front, and a bilingual description appears on the reverse. The item's still-unidentified manufacturer, conjectured in recent years to have been a cigarette company, clearly took pains to deliver inserts crafted for enduring appeal. This specimen of one of the issue's key cards exhibits barely circulated character, and its corners are highly noteworthy in their strength. Shore, fondly widely known among fans and rivals as ""the meanest player in pro hockey history,"" won numerous awards and made legendary contributions to his sport. If a collection of rarities can accommodate only a sampling of hockey cards, this survivor from a mysterious series is an ideal piece to own.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
12,2016-17 Upper Deck The Cup #61 Frederik Andersen Signed Relic Rookie Card (#3/3),9,0,https://goldin.co/item/2016-17-upper-deck-the-cup-61-frederik-andersen-signed-relic-rookie-ca8ih0q,$29 ,Fri,4/21/2023,0,4:15,AM,No Data,4
13,2018-19 Upper Deck O-Pee-Chee Playing Cards - A - Hearts Sidney Crosby – PSA GEM MT 10,15,0,https://goldin.co/item/2018-o-pee-chee-playing-cards-a-hearts-sidney-crosby-psa-108zqb5,$40 ,Fri,5/5/2023,0,4:23,AM,No Data,4
14,1937 V356 World Wide Gum #24 Hec Kilrea - PSA NM-MT 8,15,0,https://goldin.co/item/1936-37-world-wide-gum-24-hec-kilrea-psa-nm-mt-8jy8qn,$450 ,Thu,5/18/2023,0,4:30,AM,"Graded NM-MT 8 by PSA (05021439). Among 10 copies of this piece recorded in PSA's census reporting, this is the only one graded at this tier, with none graded higher. Three-time Stanley Cup champion Hec Kilrea appears on this marvelous World Wide Gum collectible. A winger for Ottawa, Toronto, and Detroit, Kilrea twice finished in the top ten in scoring. Rock-solid printing, crisp corners, and boldly inked reverse contribute to the enviable eye appeal this piece possesses.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
15,"2009-10 Upper Deck SP Authentic Sign of The Times #ST-CP Carey Price Signed Card - PSA MINT 9, PSA/DNA Authentic – Pop 1",14,0,https://goldin.co/item/2009-10-upper-deck-sp-authentic-sign-of-the-times-st-cp-carey-price-simitr2,$86 ,Fri,2/17/2023,0,4:27,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ,4
16,"2003-04 BAP In The Game Action #81 Ryan Miller Signed Card – PSA NM 7, PSA/DNA GEM MT 10",8,0,https://goldin.co/item/2003-bap-in-the-game-action-81-ryan-miller-psa-7e9q8u,$23 ,Fri,2/24/2023,0,4:23,AM,No Data,4
17,2020 Sp Authentic 2000-01 Retro Spectrum R76 Sidney Crosby – PSA GEM MT 10,25,0,https://goldin.co/item/2020-sp-authentic-2000-01-retro-spectrum-r76-sidney-crosby-p42oxs,$73 ,Fri,5/19/2023,0,5:14,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
18,2020 Upper Deck  451 Kirill Kaprizov – PSA GEM MT 10,29,0,https://goldin.co/item/2020-upper-deck-451-kirill-kaprizov-psa-10wbvo6,$200 ,Fri,5/19/2023,0,4:15,AM,No Data,4
19,2002-03 Pacific Atomic Red #41 Steve Yzerman (#015/125) - PSA MINT 9,11,0,https://goldin.co/item/2002-pacific-atomic-red-41-steve-yzerman-psa-9dkrgw,$31 ,Fri,3/3/2023,0,4:15,AM,No Data,4
20,1998-99 Upper Deck SP Authentic Power Shift #56 Wayne Gretzky (#431/500) – PSA MINT 9,10,0,https://goldin.co/item/1998-sp-authentic-power-shift-56-wayne-gretzky-psa-9tn1o5,$31 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
21,"2017-18 Upper Deck Trilogy Ice Scripts #IS-LD Leon Draisaitl Signed Card - PSA NM 7, PSA/DNA MINT 9",14,0,https://goldin.co/item/2017-18-upper-deck-trilogy-ice-scripts-sis-ld-leon-draisaitl-signed-capwvaa,$54 ,Fri,4/28/2023,0,4:15,AM,No Data,4
22,1954-55 Topps #8 Gordie Howe - PSA GD 2,11,0,https://goldin.co/item/1954-55-topps-8-gordie-howe-psa-gd-2r9vur,$378 ,Thu,5/18/2023,0,4:30,AM,"Graded GD 2 by PSA (71931475). Hall of Famer, in his Topps Rookie Card appearance. This incredible piece of hockey history features Detroit Red Wings legend Gordie Howe. The stunning, brightly colored card hails from Topps' inaugural hockey set, known for its scarcity, beauty, and desirability, and this entry stands as a cornerstone of the collection. This 23-time NHL All Star, nicknamed ""Mr. Hockey,"" has established an enduring legacy, championed by some of the greatest players in the sport. In 2008, he was the first recipient of the NHL's Lifetime Achievement award. The card concedes balanced, grade-consistent corner wear (with routine wrapper-wax shading at the end margins on the back), and promenades a vivid obverse presentation highlighted by Howe's facsimile signature.",4
23,2018-19 Upper Deck SP Authentic Autograph #72 Alex DeBrincat Signed Card – PSA GEM MT 10,11,0,https://goldin.co/item/2018-sp-authentic-autograph-72-alex-debrincat-psa-10j5hxv,$35 ,Fri,3/17/2023,0,3:15,AM,No Data,4
24,1998-99 Pacific Revolution All-Star Die Cuts #8 Wayne Gretzky – PSA NM 7,4,0,https://goldin.co/item/1998-pacific-revolution-all-star-die-cuts-8-wayne-gretzky-pqz3c3,$13 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
25,1998-99 Upper Deck MVP Snipers #SO2 Wayne Gretzky – PSA MINT 9,5,0,https://goldin.co/item/1998-upper-deck-mvp-snipers-s02-wayne-gretzky-psa-9qgsgr,$16 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
26,2017-18 Upper Deck Shining Stars Centers #SSC-1 Auston Matthews – PSA GEM MT 10,6,0,https://goldin.co/item/2017-upper-deck-shining-stars-centers-ssc1-auston-matthewscztfq,$18 ,Fri,5/5/2023,0,4:15,AM,No Data,4
27,2020 Upper Deck Speckled Rainbow #246 Jake Oettinger – PSA GEM MT 10,22,0,https://goldin.co/item/2020-upper-deck-speckled-rainbow-246-jake-oettinger-psa-10x8juh,$524 ,Fri,5/19/2023,0,4:15,AM,No Data,4
28,2008-09 Upper Deck Black Marks of Obsidian Gold #MO-IK Ilya Kovalchuk Signed Relic Card (#15/25) – PSA EX-MT 6,6,0,https://goldin.co/item/2008-upper-deck-black-marks-of-obsidian-gold-mo-ik-ilya-kova2ttb0,$20 ,Fri,3/31/2023,0,4:15,AM,No Data,4
29,1998-99 Pacific Dynagon Ice Team Checklists #17 Wayne Gretzky – PSA NM 7,2,0,https://goldin.co/item/1998-pacific-dynagon-ice-team-checklists-17-wayne-gretzky-p9l37z,$8 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
30,"2013-14 Upper Deck The Cup Rookie Patch Autograph (RPA) #184 Jonathan Huberdeau Signed Patch Rookie Card (#192/249) – PSA NM-MT 8, PSA/DNA Authentic",8,0,https://goldin.co/item/2013-upper-deck-the-cup-rookie-autograph-patch-184-jonathaneu8xc,$146 ,Fri,4/14/2023,0,4:15,AM,No Data,4
31,"2017-18 Upper Deck The Cup Autographs Gold Spectrum #56 Henrik Lundqvist Signed Card (#11/12) - PSA NM 7, PSA/DNA GEM MT 10",22,0,https://goldin.co/item/2017-18-upper-deck-the-cup-56-henrik-lundqvist-signed-card-11-128nvtd,$198 ,Fri,5/5/2023,0,4:15,AM,No Data,4
32,1998-99 Upper Deck Exclusives #389 Steve Yzerman (#084/100) - PSA NM-MT 8,7,0,https://goldin.co/item/1998-upper-deck-exclusives-389-steve-yzerman-psa-8njvt0,$20 ,Fri,3/3/2023,0,4:15,AM,No Data,4
33,2004-05 Upper Deck Legends Classics Signatures #CS8 Wayne Cashman Signed Card – PSA NM-MT 8,7,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs8-wyoyca,$23 ,Fri,4/7/2023,0,4:15,AM,No Data,4
34,2019-20 Upper Deck SPx UD Black Obsidian Rookies #R-CM Cale Makar Rookie Card (#118/299) - PSA MINT 9,25,0,https://goldin.co/item/2019-spx-ud-black-obsidian-rookies-r-cm-cale-makar-psa-9zg2fb,$144 ,Fri,5/5/2023,0,4:18,AM,No Data,4
35,"#14/15 Connor McDavid 2015-2016 Ultimate Collection Spectrum Gold Rookie Patch Autograph #05-CM BGS 9.5 GEM MINT, BECKETT 10",24,0,https://goldin.co/item/14-15-connor-mcdavid-2015-2016-ultimate-collection-spectrum-gold-rooki9y0zw,"$15,600 ",Thu,3/2/2023,0,4:30,AM,"Graded GEM MINT 9.5 by BGS, with autograph graded ""10"" by Beckett (0010185730). Rookie Card. Beckett's census reporting shows that no higher-graded example has been confirmed. Edmonton Oilers phenom Connor McDavid has contributed a blue ink signature to this Upper Deck Ultimate Collection '05-06 Ultimate Rookies Spectrum Gold Rookie Patch Autograph debut-year collectible. The cardfront presentation is highlighted by a multicolored event-used material patch. The decorated Oilers center is a two-time Hart Trophy recipient, a three-time Ted Lindsay Award winner, and a five-time NHL All-Star. With 40 goals in only 49 games so far in the 2022-23 campaign, McDavid is seeking his first-ever ""Rocket"" Richard Trophy. The card's BGS condition report: Centering: 9.5, Corners: 9, Edges: 9.5, Surface: 9.5. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""14/15."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
36,2004-05 Upper Deck Legends Classics Signatures #CS42 Butch Goring Signed Card – PSA MINT 9,7,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs42dxeq0,$22 ,Fri,3/31/2023,0,4:15,AM,No Data,4
37,2008-09 Upper Deck Artifacts Gold #149 Bobby Orr (#54/75) - PSA MINT 9,4,0,https://goldin.co/item/2008-upper-deck-artifacts-gold-149-bobby-orr-psa-9l65ai,$13 ,Fri,4/7/2023,0,4:15,AM,No Data,4
38,1997-98 Pacific Card Supials #12 Wayne Gretzky – PSA EX-MT 6,4,0,https://goldin.co/item/1997-pacific-card-supials-12-wayne-gretzky-psa-6xalx8,$13 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
39,2008 Upper Deck SportsFest #SF-12 Sidney Crosby – PSA MINT 9,3,0,https://goldin.co/item/2008-upper-deck-sportsfest-sf-12-sidney-crosby-psa-9hkluz,$13 ,Fri,4/7/2023,0,4:15,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
40,2004-05 Upper Deck Legends Classics Signatures #CS36 Doug Wilson Signed Card – PSA NM-MT 8,3,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs360i52v,$11 ,Fri,3/31/2023,0,4:15,AM,No Data,4
41,"2011-12 Panini Dominion Rookie Patch Autograph (RPA) #163 Stephane Da Costa Signed Patch Rookie Card (#072/199) – PSA NM-MT 8, PSA/DNA Authentic – Pop 1",2,0,https://goldin.co/item/2011-panini-dominion-jersey-autograph-163-stephane-da-costa-signed-patie784,$8 ,Fri,2/17/2023,0,4:15,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ,4
42,2015-16 The Cup 6-Way Relics #6W-NET Petr Mrazek/Henrik Lundqvist/Brian Elliott/Braden Holtby/Corey Crawford/Cory Schneider Patch Card (#28/48) - BGS MINT 9,5,0,https://goldin.co/item/2015-16-the-cup-6-way-relics-6w-net-petr-mrazek-henrik-lundqvist-brian7d3bd,$108 ,Fri,4/21/2023,0,4:15,AM,No Data,4
43,2005 Upper Deck Rookie Showdown #SCAO Alexander Ovechkin/Sidney Crosby Rookie Card – PSA NM 7,6,0,https://goldin.co/item/2005-upper-deck-rookie-showdown-scao-alexander-ovechkin-sid8am15,$18 ,Fri,3/31/2023,0,4:21,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
44,2008-09 Upper Deck Black Marks Of Obsidian Dual Patches Gold #MO2-MS Borje Salming/Lanny McDonald Dual-Signed Patch Card (#01/10) – PSA NM 7,22,0,https://goldin.co/item/2008-upper-deck-black-marks-of-obsidian-dual-patches-gold-mom0fmv,$134 ,Fri,3/24/2023,0,4:19,AM,No Data,4
45,"2007-08 Upper Deck Ultimate Collection Autographs #159 Patrick Kane Signed Rookie Card (#88/99) – Jersey Number – BGS GEM MINT 9.5, Beckett 10 – True Gem+",5,0,https://goldin.co/item/2007-08-upper-deck-ultimate-collection-159-patrick-kane-signed-rookiebqzek,"$1,800 ",Thu,3/30/2023,0,4:43,AM,"Graded GEM MINT 9.5 by BGS, with Autograph Grade 10 by Beckett (0009153550). A True Gem+ example. Rookie Card. Among the 35 examples recorded in Beckett's census reporting, none have been graded higher. New York Rangers winger Patrick Kane has contributed a blue ink signature to this debut-year Upper Deck Ultimate Collection Autographs collectible. Kane won the Calder Memorial Trophy as the NHL's top rookie in the 2007-08 campaign with the Chicago Blackhawks. After three Stanley Cups, an Art Ross, and Hart Memorial Trophy in 15-plus seasons with the 'Hawks, Kane was traded to the New York Rangers during the 2022-23 season in search of his fourth Cup. The card's BGS condition report: Centering: 10, Corners: 9.5, Edges: 9.5, Surface: 9.5. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""88/99,"" matching his iconic jersey number with both the Blackhawks and Rangers to create a one-of-a-kind collectible commemorating one of the finest American-born players in NHL history. 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
46,1997-98 Studio Hard Hats #1 Wayne Gretzky (1405/3000) – PSA MINT 9,7,0,https://goldin.co/item/1997-studio-hard-hats-1-wayne-gretzky-psa-9a3no2,$20 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
47,1997-98 Studio Hard Hats #1 Wayne Gretzky – PSA MINT 9,6,0,https://goldin.co/item/1997-studio-hard-hats-1-wayne-gretzky-psa-9ehnom,$18 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
48,1999-00 Upper Deck HoloGrFX Pure Skill Ausome #PS8-AU Eric Lindros – BGS GEM MINT 9.5 – Pop 1,9,0,https://goldin.co/item/1999-00-upper-deck-hologrfx-pure-skill-ausome-ps8-au-eric-lindros-bgsaz2nx,$25 ,Fri,2/24/2023,0,4:17,AM,Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.,4
49,2016-17 Upper Deck Young Guns #201 Auston Matthews Rookie Card – PSA GEM MT 10,29,0,https://goldin.co/item/2016-upper-deck-201-auston-matthews-psa-107nb9r,$930 ,Fri,4/28/2023,0,4:17,AM,No Data,4
50,"2005-06 Upper Deck SPx Rookie Jersey Autograph #190 Alexander Ovechkin Signed Relic Rookie Card (#329/499) – BGS MINT 9, Beckett 9",62,0,https://goldin.co/item/2005-06-upper-deck-spx-rookie-jersey-autograph-190-alexander-ovechkin9f23k,"$3,060 ",Fri,2/24/2023,0,4:30,AM,"On Dec. 13, 2022, Washington Capitals star Alex Ovechkin became just the third player in NHL history to reach the vaunted 800 goals milestone. A powerful left winger who possesses a lethal shot, Ovechkin has been the premier offensive force in the NHL since his debut in 2005-06, winning nine Maurice Richard Trophies as the NHL's leading goalscorer. Ovechkin cemented his legacy as an all-time great by leading Washington to a Stanley Cup Finals championship in the 2017-18 season, scoring 3 goals and recording 2 assists as the Capitals defeated the Vegas Golden Knights in a five-game series.",4
51,1997-98 Leaf Fire On Ice #4 Steve Yzerman (0524/1000) – PSA MINT 9,12,0,https://goldin.co/item/1997-leaf-fire-on-ice-4-steve-yzerman-psa-9aaztx,$37 ,Fri,3/3/2023,0,4:15,AM,No Data,4
52,1999-00 Upper Deck MVP Stanley Cup Edition Stanley Cup Talent #SC14 Jaromir Jagr – PSA MINT 9,2,0,https://goldin.co/item/1999-ud-mvp-stanley-cup-talent-sc14-jaromir-jagr-psa-mint-9uka89,$8 ,Fri,2/24/2023,0,4:15,AM,No Data,4
53,2006-07 Upper Deck SPx #100 Alexander Ovechkin – PSA NM-MT 8,3,0,https://goldin.co/item/2006-spx-100-alexander-ovechkin-psa-8zr248,$12 ,Fri,3/31/2023,0,4:15,AM,"On Dec. 13, 2022, Washington Capitals star Alex Ovechkin became just the third player in NHL history to reach the vaunted 800 goals milestone. A powerful left winger who possesses a lethal shot, Ovechkin has been the premier offensive force in the NHL since his debut in 2005-06, winning nine Maurice Richard Trophies as the NHL's leading goalscorer. Ovechkin cemented his legacy as an all-time great by leading Washington to a Stanley Cup Finals championship in the 2017-18 season, scoring 3 goals and recording 2 assists as the Capitals defeated the Vegas Golden Knights in a five-game series.",4
54,2010-11 Upper Deck SPx #101 Bobby Orr (#809/999) – PSA NM-MT 8,4,0,https://goldin.co/item/2010-spx-101-bobby-orr-psa-8meiph,$13 ,Fri,4/7/2023,0,4:15,AM,No Data,4
